Gene	Cell_Type
Ccm2l	Blood_vascular_Endothelial_cells
Ccnd1	Blood_vascular_Endothelial_cells
Ccnjl	Blood_vascular_Endothelial_cells
Ccser2	Blood_vascular_Endothelial_cells
Cd109	Blood_vascular_Endothelial_cells
Cd151	Blood_vascular_Endothelial_cells
Cd200	Blood_vascular_Endothelial_cells
Cd2ap	Blood_vascular_Endothelial_cells
Cd34	Blood_vascular_Endothelial_cells
Cd36	Blood_vascular_Endothelial_cells
Cd38	Blood_vascular_Endothelial_cells
Cd47	Blood_vascular_Endothelial_cells
Cd59a	Blood_vascular_Endothelial_cells
Cd81	Blood_vascular_Endothelial_cells
Cd82	Blood_vascular_Endothelial_cells
Cd9	Blood_vascular_Endothelial_cells
Cd93	Blood_vascular_Endothelial_cells
Cda	Blood_vascular_Endothelial_cells
Cdc34	Blood_vascular_Endothelial_cells
Cdc42bpb	Blood_vascular_Endothelial_cells
Cdc42ep1	Blood_vascular_Endothelial_cells
Cdc42ep3	Blood_vascular_Endothelial_cells
Cdc42se1	Blood_vascular_Endothelial_cells
Cdh13	Blood_vascular_Endothelial_cells
Cdh5	Blood_vascular_Endothelial_cells
Cdipt	Blood_vascular_Endothelial_cells
Cdk1	Blood_vascular_Endothelial_cells
Cdk17	Blood_vascular_Endothelial_cells
Cdkl1	Blood_vascular_Endothelial_cells
Cds2	Blood_vascular_Endothelial_cells
Cfl1	Blood_vascular_Endothelial_cells
Cgnl1	Blood_vascular_Endothelial_cells
Chd7	Blood_vascular_Endothelial_cells
Chst1	Blood_vascular_Endothelial_cells
Chst15	Blood_vascular_Endothelial_cells
Chst7	Blood_vascular_Endothelial_cells
Cib1	Blood_vascular_Endothelial_cells
Cisd1	Blood_vascular_Endothelial_cells
Cldn5	Blood_vascular_Endothelial_cells
Clec14a	Blood_vascular_Endothelial_cells
Clec1a	Blood_vascular_Endothelial_cells
Clec1b	Blood_vascular_Endothelial_cells
Clic1	Blood_vascular_Endothelial_cells
Clic4	Blood_vascular_Endothelial_cells
Cmtm3	Blood_vascular_Endothelial_cells
Cmtm6	Blood_vascular_Endothelial_cells
Cmtm8	Blood_vascular_Endothelial_cells
Col15a1	Blood_vascular_Endothelial_cells
Col18a1	Blood_vascular_Endothelial_cells
Col4a1	Blood_vascular_Endothelial_cells
Col4a2	Blood_vascular_Endothelial_cells
Comt	Blood_vascular_Endothelial_cells
Coro1c	Blood_vascular_Endothelial_cells
Coro2b	Blood_vascular_Endothelial_cells
Cotl1	Blood_vascular_Endothelial_cells
Cox17	Blood_vascular_Endothelial_cells
Cox7a2l	Blood_vascular_Endothelial_cells
Cox8a	Blood_vascular_Endothelial_cells
Cpd	Blood_vascular_Endothelial_cells
Cracr2b	Blood_vascular_Endothelial_cells
Crem	Blood_vascular_Endothelial_cells
Crim1	Blood_vascular_Endothelial_cells
Crip2	Blood_vascular_Endothelial_cells
Crmp1	Blood_vascular_Endothelial_cells
Csgalnact1	Blood_vascular_Endothelial_cells
Csrp1	Blood_vascular_Endothelial_cells
Ctla2a	Blood_vascular_Endothelial_cells
Ctla2b	Blood_vascular_Endothelial_cells
Ctnna1	Blood_vascular_Endothelial_cells
Ctnnb1	Blood_vascular_Endothelial_cells
Ctnnbip1	Blood_vascular_Endothelial_cells
Ctnnd1	Blood_vascular_Endothelial_cells
Ctsz	Blood_vascular_Endothelial_cells
Cux1	Blood_vascular_Endothelial_cells
Cxx1a	Blood_vascular_Endothelial_cells
Cyyr1	Blood_vascular_Endothelial_cells
D1Ertd622e	Blood_vascular_Endothelial_cells
D8Ertd82e	Blood_vascular_Endothelial_cells
Dach1	Blood_vascular_Endothelial_cells
Dazap2	Blood_vascular_Endothelial_cells
Dcbld1	Blood_vascular_Endothelial_cells
Degs1	Blood_vascular_Endothelial_cells
Dennd5b	Blood_vascular_Endothelial_cells
Dgkz	Blood_vascular_Endothelial_cells
Dlc1	Blood_vascular_Endothelial_cells
Dll4	Blood_vascular_Endothelial_cells
Dnaja1	Blood_vascular_Endothelial_cells
Dock11	Blood_vascular_Endothelial_cells
Dock6	Blood_vascular_Endothelial_cells
Dock9	Blood_vascular_Endothelial_cells
Dok4	Blood_vascular_Endothelial_cells
Dram2	Blood_vascular_Endothelial_cells
Dusp1	Blood_vascular_Endothelial_cells
Dusp2	Blood_vascular_Endothelial_cells
Dusp23	Blood_vascular_Endothelial_cells
Dusp3	Blood_vascular_Endothelial_cells
Dusp6	Blood_vascular_Endothelial_cells
Dysf	Blood_vascular_Endothelial_cells
Ebf1	Blood_vascular_Endothelial_cells
Ebf3	Blood_vascular_Endothelial_cells
Ece1	Blood_vascular_Endothelial_cells
Ecscr	Blood_vascular_Endothelial_cells
Efna1	Blood_vascular_Endothelial_cells
Efnb2	Blood_vascular_Endothelial_cells
Egfl7	Blood_vascular_Endothelial_cells
Ehd2	Blood_vascular_Endothelial_cells
Ehd4	Blood_vascular_Endothelial_cells
Eif4ebp1	Blood_vascular_Endothelial_cells
Elk3	Blood_vascular_Endothelial_cells
Elmo1	Blood_vascular_Endothelial_cells
Emcn	Blood_vascular_Endothelial_cells
Eng	Blood_vascular_Endothelial_cells
Enpp3	Blood_vascular_Endothelial_cells
Entpd1	Blood_vascular_Endothelial_cells
Eogt	Blood_vascular_Endothelial_cells
Epas1	Blood_vascular_Endothelial_cells
Epha2	Blood_vascular_Endothelial_cells
Erf	Blood_vascular_Endothelial_cells
Erg	Blood_vascular_Endothelial_cells
Esam	Blood_vascular_Endothelial_cells
Esm1	Blood_vascular_Endothelial_cells
Ets1	Blood_vascular_Endothelial_cells
Ets2	Blood_vascular_Endothelial_cells
Eva1a	Blood_vascular_Endothelial_cells
Exoc3l	Blood_vascular_Endothelial_cells
Exoc3l4	Blood_vascular_Endothelial_cells
Exoc5	Blood_vascular_Endothelial_cells
F11r	Blood_vascular_Endothelial_cells
F2r	Blood_vascular_Endothelial_cells
Fabp4	Blood_vascular_Endothelial_cells
Fam101b	Blood_vascular_Endothelial_cells
Fam122b	Blood_vascular_Endothelial_cells
Fam129b	Blood_vascular_Endothelial_cells
Fam13c	Blood_vascular_Endothelial_cells
Fam167b	Blood_vascular_Endothelial_cells
Fam171a2	Blood_vascular_Endothelial_cells
Fam198b	Blood_vascular_Endothelial_cells
Fam43a	Blood_vascular_Endothelial_cells
Fam49b	Blood_vascular_Endothelial_cells
Fam65a	Blood_vascular_Endothelial_cells
Fam89a	Blood_vascular_Endothelial_cells
Fermt2	Blood_vascular_Endothelial_cells
Fes	Blood_vascular_Endothelial_cells
Fgd5	Blood_vascular_Endothelial_cells
Fhl2	Blood_vascular_Endothelial_cells
Filip1	Blood_vascular_Endothelial_cells
Fkbp1a	Blood_vascular_Endothelial_cells
Fli1	Blood_vascular_Endothelial_cells
Flnb	Blood_vascular_Endothelial_cells
Flt1	Blood_vascular_Endothelial_cells
Flt4	Blood_vascular_Endothelial_cells
Fmnl3	Blood_vascular_Endothelial_cells
Foxo1	Blood_vascular_Endothelial_cells
Frg1	Blood_vascular_Endothelial_cells
Frmd4b	Blood_vascular_Endothelial_cells
Frmd8	Blood_vascular_Endothelial_cells
Fryl	Blood_vascular_Endothelial_cells
Fscn1	Blood_vascular_Endothelial_cells
Fxyd5	Blood_vascular_Endothelial_cells
Fyn	Blood_vascular_Endothelial_cells
Fzd4	Blood_vascular_Endothelial_cells
Gabarapl1	Blood_vascular_Endothelial_cells
Gabarapl2	Blood_vascular_Endothelial_cells
Galnt18	Blood_vascular_Endothelial_cells
Gchfr	Blood_vascular_Endothelial_cells
Gdpd5	Blood_vascular_Endothelial_cells
Gimap1	Blood_vascular_Endothelial_cells
Gimap4	Blood_vascular_Endothelial_cells
Gimap5	Blood_vascular_Endothelial_cells
Gimap6	Blood_vascular_Endothelial_cells
Gimap9	Blood_vascular_Endothelial_cells
Git1	Blood_vascular_Endothelial_cells
Git2	Blood_vascular_Endothelial_cells
Gja4	Blood_vascular_Endothelial_cells
Glud1	Blood_vascular_Endothelial_cells
Glul	Blood_vascular_Endothelial_cells
Gm13889	Blood_vascular_Endothelial_cells
Gm16104	Blood_vascular_Endothelial_cells
Gm42418	Blood_vascular_Endothelial_cells
Gm525	Blood_vascular_Endothelial_cells
Gm9917	Blood_vascular_Endothelial_cells
Gmds	Blood_vascular_Endothelial_cells
Gmfg	Blood_vascular_Endothelial_cells
Gmpr	Blood_vascular_Endothelial_cells
Gna12	Blood_vascular_Endothelial_cells
Gnai2	Blood_vascular_Endothelial_cells
Gnas	Blood_vascular_Endothelial_cells
Gnb1	Blood_vascular_Endothelial_cells
Gnb2	Blood_vascular_Endothelial_cells
Gnb4	Blood_vascular_Endothelial_cells
Gng11	Blood_vascular_Endothelial_cells
Gng2	Blood_vascular_Endothelial_cells
Gng5	Blood_vascular_Endothelial_cells
Gngt2	Blood_vascular_Endothelial_cells
Golm1	Blood_vascular_Endothelial_cells
Gpi1	Blood_vascular_Endothelial_cells
Gpihbp1	Blood_vascular_Endothelial_cells
Grap	Blood_vascular_Endothelial_cells
Grasp	Blood_vascular_Endothelial_cells
Grrp1	Blood_vascular_Endothelial_cells
Gtpbp2	Blood_vascular_Endothelial_cells
H19	Blood_vascular_Endothelial_cells
H2-D1	Blood_vascular_Endothelial_cells
Hbegf	Blood_vascular_Endothelial_cells
Hdac7	Blood_vascular_Endothelial_cells
Hebp1	Blood_vascular_Endothelial_cells
Hecw2	Blood_vascular_Endothelial_cells
Heg1	Blood_vascular_Endothelial_cells
Hey1	Blood_vascular_Endothelial_cells
Hhex	Blood_vascular_Endothelial_cells
Hid1	Blood_vascular_Endothelial_cells
Higd2a	Blood_vascular_Endothelial_cells
Hip1	Blood_vascular_Endothelial_cells
Hipk1	Blood_vascular_Endothelial_cells
Hk1	Blood_vascular_Endothelial_cells
Hlx	Blood_vascular_Endothelial_cells
Hmgn5	Blood_vascular_Endothelial_cells
Homer3	Blood_vascular_Endothelial_cells
Hoxb7	Blood_vascular_Endothelial_cells
Hoxb8	Blood_vascular_Endothelial_cells
Hoxd8	Blood_vascular_Endothelial_cells
Hoxd9	Blood_vascular_Endothelial_cells
Hprt	Blood_vascular_Endothelial_cells
Hras	Blood_vascular_Endothelial_cells
Hspa12b	Blood_vascular_Endothelial_cells
Hspg2	Blood_vascular_Endothelial_cells
Hyal2	Blood_vascular_Endothelial_cells
Ica1	Blood_vascular_Endothelial_cells
Icam1	Blood_vascular_Endothelial_cells
Icam2	Blood_vascular_Endothelial_cells
Id3	Blood_vascular_Endothelial_cells
Ier2	Blood_vascular_Endothelial_cells
Ifi35	Blood_vascular_Endothelial_cells
Ifitm3	Blood_vascular_Endothelial_cells
Ifngr1	Blood_vascular_Endothelial_cells
Igf1r	Blood_vascular_Endothelial_cells
Igf2r	Blood_vascular_Endothelial_cells
Igfbp3	Blood_vascular_Endothelial_cells
Igfbp4	Blood_vascular_Endothelial_cells
Igfbp7	Blood_vascular_Endothelial_cells
Il16	Blood_vascular_Endothelial_cells
Imp3	Blood_vascular_Endothelial_cells
Inpp5d	Blood_vascular_Endothelial_cells
Ipo11	Blood_vascular_Endothelial_cells
Iqgap1	Blood_vascular_Endothelial_cells
Irf2	Blood_vascular_Endothelial_cells
Isca1	Blood_vascular_Endothelial_cells
Itga5	Blood_vascular_Endothelial_cells
Itga6	Blood_vascular_Endothelial_cells
Itgb1	Blood_vascular_Endothelial_cells
Itm2b	Blood_vascular_Endothelial_cells
Itpkb	Blood_vascular_Endothelial_cells
Itpr1	Blood_vascular_Endothelial_cells
Itsn2	Blood_vascular_Endothelial_cells
Jak1	Blood_vascular_Endothelial_cells
Junb	Blood_vascular_Endothelial_cells
Jup	Blood_vascular_Endothelial_cells
Kank3	Blood_vascular_Endothelial_cells
Kcna5	Blood_vascular_Endothelial_cells
Kcne3	Blood_vascular_Endothelial_cells
Kctd12b	Blood_vascular_Endothelial_cells
Kdr	Blood_vascular_Endothelial_cells
Kif26a	Blood_vascular_Endothelial_cells
Kit	Blood_vascular_Endothelial_cells
Kitl	Blood_vascular_Endothelial_cells
Klf10	Blood_vascular_Endothelial_cells
Klf13	Blood_vascular_Endothelial_cells
Klf2	Blood_vascular_Endothelial_cells
Klf7	Blood_vascular_Endothelial_cells
Klhl4	Blood_vascular_Endothelial_cells
Klhl6	Blood_vascular_Endothelial_cells
Klk8	Blood_vascular_Endothelial_cells
Knop1	Blood_vascular_Endothelial_cells
Krtcap2	Blood_vascular_Endothelial_cells
Kti12	Blood_vascular_Endothelial_cells
Ktn1	Blood_vascular_Endothelial_cells
Lama4	Blood_vascular_Endothelial_cells
Lamb1	Blood_vascular_Endothelial_cells
Lamc1	Blood_vascular_Endothelial_cells
Laptm4b	Blood_vascular_Endothelial_cells
Lat	Blood_vascular_Endothelial_cells
Lcorl	Blood_vascular_Endothelial_cells
Lcp1	Blood_vascular_Endothelial_cells
Ldb2	Blood_vascular_Endothelial_cells
Lfng	Blood_vascular_Endothelial_cells
Limch1	Blood_vascular_Endothelial_cells
Litaf	Blood_vascular_Endothelial_cells
Lmo2	Blood_vascular_Endothelial_cells
Lpar4	Blood_vascular_Endothelial_cells
Lpar6	Blood_vascular_Endothelial_cells
Lrp10	Blood_vascular_Endothelial_cells
Lrrc58	Blood_vascular_Endothelial_cells
Lrrc8a	Blood_vascular_Endothelial_cells
Lrrc8c	Blood_vascular_Endothelial_cells
Lrrfip1	Blood_vascular_Endothelial_cells
Ltbr	Blood_vascular_Endothelial_cells
Luzp1	Blood_vascular_Endothelial_cells
Lxn	Blood_vascular_Endothelial_cells
Ly6c1	Blood_vascular_Endothelial_cells
Lyl1	Blood_vascular_Endothelial_cells
Lyn	Blood_vascular_Endothelial_cells
Macf1	Blood_vascular_Endothelial_cells
Madcam1	Blood_vascular_Endothelial_cells
Maff	Blood_vascular_Endothelial_cells
Maged2	Blood_vascular_Endothelial_cells
Magi1	Blood_vascular_Endothelial_cells
Magi3	Blood_vascular_Endothelial_cells
Mall	Blood_vascular_Endothelial_cells
Map1lc3b	Blood_vascular_Endothelial_cells
Map3k11	Blood_vascular_Endothelial_cells
Map4k2	Blood_vascular_Endothelial_cells
Map4k4	Blood_vascular_Endothelial_cells
Map4k5	Blood_vascular_Endothelial_cells
Map7d1	Blood_vascular_Endothelial_cells
Mapk3	Blood_vascular_Endothelial_cells
March2	Blood_vascular_Endothelial_cells
Mast4	Blood_vascular_Endothelial_cells
Mbnl2	Blood_vascular_Endothelial_cells
Mcam	Blood_vascular_Endothelial_cells
Mcf2l	Blood_vascular_Endothelial_cells
Mcl1	Blood_vascular_Endothelial_cells
Mecom	Blood_vascular_Endothelial_cells
Mef2a	Blood_vascular_Endothelial_cells
Mef2c	Blood_vascular_Endothelial_cells
Meox1	Blood_vascular_Endothelial_cells
Meox2	Blood_vascular_Endothelial_cells
Mesdc1	Blood_vascular_Endothelial_cells
Mest	Blood_vascular_Endothelial_cells
Mfge8	Blood_vascular_Endothelial_cells
Mfng	Blood_vascular_Endothelial_cells
Mgat4b	Blood_vascular_Endothelial_cells
Mgll	Blood_vascular_Endothelial_cells
Mkl2	Blood_vascular_Endothelial_cells
Mknk2	Blood_vascular_Endothelial_cells
Mllt4	Blood_vascular_Endothelial_cells
Mmd	Blood_vascular_Endothelial_cells
Mmp15	Blood_vascular_Endothelial_cells
Mmrn1	Blood_vascular_Endothelial_cells
Mmrn2	Blood_vascular_Endothelial_cells
Mogat2	Blood_vascular_Endothelial_cells
Mpp1	Blood_vascular_Endothelial_cells
Mpzl1	Blood_vascular_Endothelial_cells
Msn	Blood_vascular_Endothelial_cells
Mtss1	Blood_vascular_Endothelial_cells
Mxra7	Blood_vascular_Endothelial_cells
Mycn	Blood_vascular_Endothelial_cells
Myct1	Blood_vascular_Endothelial_cells
Myh9	Blood_vascular_Endothelial_cells
Myl12a	Blood_vascular_Endothelial_cells
Myl6	Blood_vascular_Endothelial_cells
Mylk	Blood_vascular_Endothelial_cells
Myo10	Blood_vascular_Endothelial_cells
Myo18a	Blood_vascular_Endothelial_cells
Myo1b	Blood_vascular_Endothelial_cells
Myo1c	Blood_vascular_Endothelial_cells
Myo6	Blood_vascular_Endothelial_cells
Myzap	Blood_vascular_Endothelial_cells
N4bp3	Blood_vascular_Endothelial_cells
Nabp2	Blood_vascular_Endothelial_cells
Nav1	Blood_vascular_Endothelial_cells
Ndufa8	Blood_vascular_Endothelial_cells
Necap2	Blood_vascular_Endothelial_cells
Nedd9	Blood_vascular_Endothelial_cells
Nes	Blood_vascular_Endothelial_cells
Nfkb1	Blood_vascular_Endothelial_cells
Nfkbia	Blood_vascular_Endothelial_cells
Nhp2	Blood_vascular_Endothelial_cells
Nid1	Blood_vascular_Endothelial_cells
Nid2	Blood_vascular_Endothelial_cells
Nipsnap3b	Blood_vascular_Endothelial_cells
Nmi	Blood_vascular_Endothelial_cells
Nol4l	Blood_vascular_Endothelial_cells
Nos3	Blood_vascular_Endothelial_cells
Notch1	Blood_vascular_Endothelial_cells
Notch4	Blood_vascular_Endothelial_cells
Nova2	Blood_vascular_Endothelial_cells
Npdc1	Blood_vascular_Endothelial_cells
Npr1	Blood_vascular_Endothelial_cells
Nr2f2	Blood_vascular_Endothelial_cells
Nr5a2	Blood_vascular_Endothelial_cells
Nrarp	Blood_vascular_Endothelial_cells
Nras	Blood_vascular_Endothelial_cells
Nrp1	Blood_vascular_Endothelial_cells
Nrp2	Blood_vascular_Endothelial_cells
Nrros	Blood_vascular_Endothelial_cells
Nt5c	Blood_vascular_Endothelial_cells
Nudt14	Blood_vascular_Endothelial_cells
Nudt4	Blood_vascular_Endothelial_cells
Oaz2	Blood_vascular_Endothelial_cells
Odc1	Blood_vascular_Endothelial_cells
Orai1	Blood_vascular_Endothelial_cells
Ostf1	Blood_vascular_Endothelial_cells
Pak2	Blood_vascular_Endothelial_cells
Pald1	Blood_vascular_Endothelial_cells
Palm	Blood_vascular_Endothelial_cells
Palmd	Blood_vascular_Endothelial_cells
Parvb	Blood_vascular_Endothelial_cells
Pcdh1	Blood_vascular_Endothelial_cells
Pcdh12	Blood_vascular_Endothelial_cells
Pcdh17	Blood_vascular_Endothelial_cells
Pcgf5	Blood_vascular_Endothelial_cells
Pcp4l1	Blood_vascular_Endothelial_cells
Pdcd6ip	Blood_vascular_Endothelial_cells
Pde2a	Blood_vascular_Endothelial_cells
Pde4b	Blood_vascular_Endothelial_cells
Pde4d	Blood_vascular_Endothelial_cells
Pde8a	Blood_vascular_Endothelial_cells
Pdgfb	Blood_vascular_Endothelial_cells
Pdlim5	Blood_vascular_Endothelial_cells
Pdzd2	Blood_vascular_Endothelial_cells
Pea15a	Blood_vascular_Endothelial_cells
Peak1	Blood_vascular_Endothelial_cells
Pear1	Blood_vascular_Endothelial_cells
Pecam1	Blood_vascular_Endothelial_cells
Peg10	Blood_vascular_Endothelial_cells
Pelo	Blood_vascular_Endothelial_cells
Pfkp	Blood_vascular_Endothelial_cells
Pfn1	Blood_vascular_Endothelial_cells
Pgm1	Blood_vascular_Endothelial_cells
Phactr2	Blood_vascular_Endothelial_cells
Picalm	Blood_vascular_Endothelial_cells
Piezo1	Blood_vascular_Endothelial_cells
Piezo2	Blood_vascular_Endothelial_cells
Pik3c2a	Blood_vascular_Endothelial_cells
Pik3r6	Blood_vascular_Endothelial_cells
Pim3	Blood_vascular_Endothelial_cells
Pisd	Blood_vascular_Endothelial_cells
Pitpna	Blood_vascular_Endothelial_cells
Pkig	Blood_vascular_Endothelial_cells
Pkm	Blood_vascular_Endothelial_cells
Plac1	Blood_vascular_Endothelial_cells
Plagl1	Blood_vascular_Endothelial_cells
Plcb4	Blood_vascular_Endothelial_cells
Plcg1	Blood_vascular_Endothelial_cells
Plec	Blood_vascular_Endothelial_cells
Plekha1	Blood_vascular_Endothelial_cells
Plekhg5	Blood_vascular_Endothelial_cells
Plekho1	Blood_vascular_Endothelial_cells
Plk2	Blood_vascular_Endothelial_cells
Plp2	Blood_vascular_Endothelial_cells
Plpp2	Blood_vascular_Endothelial_cells
Pls3	Blood_vascular_Endothelial_cells
Plvap	Blood_vascular_Endothelial_cells
Plxnd1	Blood_vascular_Endothelial_cells
Pnp	Blood_vascular_Endothelial_cells
Podxl	Blood_vascular_Endothelial_cells
Pold4	Blood_vascular_Endothelial_cells
Pomp	Blood_vascular_Endothelial_cells
Pon2	Blood_vascular_Endothelial_cells
Pon3	Blood_vascular_Endothelial_cells
Ppfibp1	Blood_vascular_Endothelial_cells
Ppic	Blood_vascular_Endothelial_cells
Ppm1f	Blood_vascular_Endothelial_cells
Ppp1r13b	Blood_vascular_Endothelial_cells
Ppp1r16b	Blood_vascular_Endothelial_cells
Ppp1r2	Blood_vascular_Endothelial_cells
Ppp2r5a	Blood_vascular_Endothelial_cells
Pqlc1	Blood_vascular_Endothelial_cells
Prcp	Blood_vascular_Endothelial_cells
Prdx1	Blood_vascular_Endothelial_cells
Prdx6	Blood_vascular_Endothelial_cells
Prex1	Blood_vascular_Endothelial_cells
Prex2	Blood_vascular_Endothelial_cells
Prickle3	Blood_vascular_Endothelial_cells
Prkab1	Blood_vascular_Endothelial_cells
Prkar1a	Blood_vascular_Endothelial_cells
Prkcdbp	Blood_vascular_Endothelial_cells
Prkch	Blood_vascular_Endothelial_cells
Prkd2	Blood_vascular_Endothelial_cells
Prnp	Blood_vascular_Endothelial_cells
Procr	Blood_vascular_Endothelial_cells
Prodh	Blood_vascular_Endothelial_cells
Prr13	Blood_vascular_Endothelial_cells
Prr5l	Blood_vascular_Endothelial_cells
Prrg3	Blood_vascular_Endothelial_cells
Psmc4	Blood_vascular_Endothelial_cells
Ptbp3	Blood_vascular_Endothelial_cells
Ptk2	Blood_vascular_Endothelial_cells
Ptp4a3	Blood_vascular_Endothelial_cells
Ptpn12	Blood_vascular_Endothelial_cells
Ptpn18	Blood_vascular_Endothelial_cells
Ptprb	Blood_vascular_Endothelial_cells
Ptprm	Blood_vascular_Endothelial_cells
Ptrf	Blood_vascular_Endothelial_cells
Pvrl2	Blood_vascular_Endothelial_cells
Pxdn	Blood_vascular_Endothelial_cells
Pxn	Blood_vascular_Endothelial_cells
Qk	Blood_vascular_Endothelial_cells
Rab11a	Blood_vascular_Endothelial_cells
Rab5c	Blood_vascular_Endothelial_cells
Rac1	Blood_vascular_Endothelial_cells
Ralb	Blood_vascular_Endothelial_cells
Ramp2	Blood_vascular_Endothelial_cells
Rap1a	Blood_vascular_Endothelial_cells
Rapgef1	Blood_vascular_Endothelial_cells
Rapgef3	Blood_vascular_Endothelial_cells
Rapgef4	Blood_vascular_Endothelial_cells
Raph1	Blood_vascular_Endothelial_cells
Rasa3	Blood_vascular_Endothelial_cells
Rasal2	Blood_vascular_Endothelial_cells
Rasgrp2	Blood_vascular_Endothelial_cells
Rasgrp3	Blood_vascular_Endothelial_cells
Rasip1	Blood_vascular_Endothelial_cells
Rassf2	Blood_vascular_Endothelial_cells
Rbms1	Blood_vascular_Endothelial_cells
Rbp1	Blood_vascular_Endothelial_cells
Rbpms	Blood_vascular_Endothelial_cells
Rcsd1	Blood_vascular_Endothelial_cells
Rell1	Blood_vascular_Endothelial_cells
Rexo2	Blood_vascular_Endothelial_cells
Rftn1	Blood_vascular_Endothelial_cells
Rftn2	Blood_vascular_Endothelial_cells
Rgcc	Blood_vascular_Endothelial_cells
Rgl1	Blood_vascular_Endothelial_cells
Rgl2	Blood_vascular_Endothelial_cells
Rgs2	Blood_vascular_Endothelial_cells
Rgs3	Blood_vascular_Endothelial_cells
Rhob	Blood_vascular_Endothelial_cells
Rhoc	Blood_vascular_Endothelial_cells
Rhog	Blood_vascular_Endothelial_cells
Rhoj	Blood_vascular_Endothelial_cells
Rin3	Blood_vascular_Endothelial_cells
Rnf125	Blood_vascular_Endothelial_cells
Rnf144a	Blood_vascular_Endothelial_cells
Rnpep	Blood_vascular_Endothelial_cells
Robo4	Blood_vascular_Endothelial_cells
Rock2	Blood_vascular_Endothelial_cells
Rras	Blood_vascular_Endothelial_cells
Rsu1	Blood_vascular_Endothelial_cells
S100a13	Blood_vascular_Endothelial_cells
S100a16	Blood_vascular_Endothelial_cells
S1pr1	Blood_vascular_Endothelial_cells
Sacs	Blood_vascular_Endothelial_cells
Sat1	Blood_vascular_Endothelial_cells
Scarb1	Blood_vascular_Endothelial_cells
Scarf1	Blood_vascular_Endothelial_cells
Sdcbp	Blood_vascular_Endothelial_cells
Sdpr	Blood_vascular_Endothelial_cells
Sema4c	Blood_vascular_Endothelial_cells
Sema6d	Blood_vascular_Endothelial_cells
Sepp1	Blood_vascular_Endothelial_cells
Sept1	Blood_vascular_Endothelial_cells
Sept4	Blood_vascular_Endothelial_cells
Serinc3	Blood_vascular_Endothelial_cells
Sft2d1	Blood_vascular_Endothelial_cells
Sft2d2	Blood_vascular_Endothelial_cells
Sgf29	Blood_vascular_Endothelial_cells
Sgk1	Blood_vascular_Endothelial_cells
Sh2b3	Blood_vascular_Endothelial_cells
Sh2d3c	Blood_vascular_Endothelial_cells
Sh3bgrl	Blood_vascular_Endothelial_cells
Sh3bgrl3	Blood_vascular_Endothelial_cells
Sh3bp5	Blood_vascular_Endothelial_cells
Sh3glb1	Blood_vascular_Endothelial_cells
Sh3tc1	Blood_vascular_Endothelial_cells
She	Blood_vascular_Endothelial_cells
Shroom2	Blood_vascular_Endothelial_cells
Sigirr	Blood_vascular_Endothelial_cells
Sipa1	Blood_vascular_Endothelial_cells
Sipa1l2	Blood_vascular_Endothelial_cells
Slc1a5	Blood_vascular_Endothelial_cells
Slc20a1	Blood_vascular_Endothelial_cells
Slc25a5	Blood_vascular_Endothelial_cells
Slc29a1	Blood_vascular_Endothelial_cells
Slc2a1	Blood_vascular_Endothelial_cells
Slc31a2	Blood_vascular_Endothelial_cells
Slc38a2	Blood_vascular_Endothelial_cells
Slc38a3	Blood_vascular_Endothelial_cells
Slc39a10	Blood_vascular_Endothelial_cells
Slc43a2	Blood_vascular_Endothelial_cells
Slc43a3	Blood_vascular_Endothelial_cells
Slc6a6	Blood_vascular_Endothelial_cells
Slc9a3r2	Blood_vascular_Endothelial_cells
Smad1	Blood_vascular_Endothelial_cells
Smagp	Blood_vascular_Endothelial_cells
